0.26044	0
0.279978	0
0.290336	0
0.314378	0
0.33269	0
0.34246	1
0.353831	0
0.361384	0
0.368153	1
0.374474	0
0.390861	0
0.392744	0
0.394779	1
0.395157	0
0.400677	1
0.401979	1
0.40341	0
0.404915	0
0.406304	1
0.40832	0
0.40832	0
0.409124	1
0.416098	0
0.419988	1
0.435461	0
0.438927	0
0.442847	0
0.455774	0
0.460498	0
0.469621	0
0.473732	0
0.476508	0
0.482543	0
0.482835	1
0.484011	1
0.487441	0
0.488394	0
0.488735	1
0.489294	1
0.495145	0
0.495456	0
0.495467	0
0.495749	0
0.49657	1
0.498634	1
0.501489	1
0.502213	1
0.504685	0
0.504695	0
0.505187	0
0.505516	0
0.505521	0
0.508054	0
0.508765	0
0.509085	0
0.512378	0
0.512867	0
0.513312	0
0.515642	0
0.515977	0
0.516343	0
0.516917	1
0.518357	0
0.519728	0
0.520389	1
0.520413	1
0.521298	1
0.523088	1
0.523257	0
0.523564	0
0.52412	0
0.52833	0
0.528748	1
0.528761	0
0.529481	0
0.529596	0
0.529648	0
0.53118	0
0.532448	0
0.532768	0
0.533929	0
0.534624	0
0.53525	0
0.535662	1
0.535763	1
0.536055	0
0.536247	1
0.536295	0
0.536437	1
0.536954	1
0.537929	1
0.542311	0
0.542805	1
0.543967	0
0.544418	0
0.544519	1
0.544655	0
0.545521	1
0.546103	0
0.549549	0
0.550705	1
0.551221	0
0.553423	0
0.553527	1
0.555058	0
0.555854	1
0.557354	0
0.557421	0
0.558559	1
0.559032	0
0.559688	1
0.561804	1
0.563387	1
0.563986	0
0.564567	1
0.568668	0
0.572372	1
0.572372	1
0.573036	1
0.573747	0
0.57643	1
0.576515	1
0.578325	1
0.579402	1
0.579938	0
0.579966	0
0.580259	0
0.581673	1
0.583017	1
0.583642	1
0.584835	1
0.585292	1
0.585767	0
0.587698	0
0.587703	0
0.593298	1
0.594588	0
0.595588	0
0.595796	1
0.596689	0
0.597796	0
0.599273	1
0.599603	1
0.599617	1
0.600836	1
0.609191	1
0.609269	1
0.610415	1
0.610415	1
0.610789	0
0.611088	1
0.611597	1
0.61199	1
0.61306	0
0.613993	0
0.613993	0
0.615699	0
0.616081	1
0.618709	1
0.62041	0
0.626272	0
0.627146	1
0.629584	0
0.630888	1
0.630918	0
0.630918	0
0.631393	0
0.635799	0
0.637147	0
0.637792	1
0.63828	0
0.639248	1
0.641222	0
0.64197	0
0.642506	1
0.64272	1
0.642979	0
0.64474	0
0.645898	1
0.646081	0
0.646184	1
0.647245	1
0.647667	0
0.648165	0
0.648867	1
0.649052	1
0.650175	0
0.651317	1
0.651885	1
0.652234	0
0.652869	0
0.6531	0
0.653283	1
0.655022	1
0.655605	0
0.65645	1
0.65677	1
0.658172	0
0.659838	0
0.661201	0
0.661394	0
0.663086	0
0.663478	0
0.66417	1
0.66566	0
0.666076	1
0.666076	1
0.668405	1
0.668731	0
0.669065	1
0.669348	0
0.669936	1
0.672456	0
0.673893	0
0.674669	0
0.675469	0
0.677034	1
0.679155	0
0.68018	0
0.680887	0
0.681108	1
0.682244	1
0.682275	1
0.683261	0
0.683718	0
0.684023	0
0.685054	1
0.685213	0
0.686184	1
0.688661	1
0.690034	1
0.690106	1
0.69041	1
0.690778	1
0.690858	0
0.691271	1
0.694683	0
0.695768	0
0.696012	1
0.697484	1
0.697886	1
0.69983	1
0.699962	0
0.700174	1
0.700935	1
0.701428	1
0.704043	0
0.704052	1
0.704734	1
0.705141	0
0.705299	1
0.706175	1
0.706467	0
0.708302	1
0.708942	1
0.709772	1
0.709837	0
0.712427	1
0.713286	1
0.71369	1
0.714093	1
0.714389	0
0.714398	1
0.714555	1
0.714914	0
0.719861	0
0.720355	1
0.720853	1
0.721196	1
0.72139	1
0.723984	1
0.726225	1
0.726987	1
0.727062	1
0.727229	0
0.728946	0
0.729373	0
0.730027	1
0.730412	1
0.730828	1
0.731398	0
0.731555	1
0.731624	1
0.732242	0
0.735592	1
0.737558	1
0.737634	1
0.738235	1
0.740103	1
0.740767	1
0.74084	1
0.742128	0
0.744435	1
0.746746	0
0.746881	0
0.749875	1
0.750506	0
0.751989	0
0.75355	1
0.754116	0
0.75486	0
0.755455	1
0.756335	0
0.756565	1
0.756842	1
0.757816	1
0.760767	1
0.765335	1
0.766078	1
0.766219	1
0.767064	1
0.768887	1
0.769032	1
0.769663	1
0.770535	1
0.772571	1
0.773136	0
0.773144	1
0.774028	1
0.775023	1
0.775419	1
0.776363	1
0.778876	1
0.781316	1
0.785205	0
0.785335	1
0.78722	1
0.787962	1
0.788512	1
0.78956	1
0.789647	1
0.790894	1
0.790933	0
0.791516	0
0.792063	1
0.792801	1
0.793624	0
0.794299	1
0.795767	1
0.796724	1
0.797569	1
0.797569	1
0.797717	1
0.800341	1
0.800717	0
0.801075	1
0.801277	1
0.801465	1
0.802758	1
0.804014	0
0.806664	1
0.807316	1
0.808295	1
0.808295	1
0.80846	1
0.810907	1
0.811693	1
0.811719	1
0.81224	1
0.812313	0
0.812567	1
0.812627	1
0.812994	1
0.813107	1
0.814086	0
0.814338	0
0.815352	1
0.815684	0
0.815843	0
0.816095	1
0.817168	0
0.817671	0
0.818229	1
0.818368	1
0.818668	1
0.820307	1
0.821433	0
0.821708	1
0.822817	1
0.825017	0
0.825625	0
0.826636	0
0.826636	0
0.827084	1
0.827365	1
0.827844	0
0.828069	0
0.828305	1
0.828893	1
0.829072	1
0.829448	1
0.829823	1
0.829965	0
0.829995	1
0.83034	1
0.830934	1
0.831402	1
0.832151	1
0.83285	1
0.834381	1
0.835485	1
0.836614	1
0.839175	1
0.839301	1
0.839945	1
0.841262	0
0.84146	1
0.841823	1
0.84234	1
0.84261	0
0.84269	1
0.844593	1
0.846216	1
0.846834	1
0.847123	1
0.847668	1
0.848302	0
0.849524	1
0.850663	0
0.850755	1
0.851691	0
0.85308	1
0.853421	1
0.855024	1
0.855232	1
0.855648	0
0.856298	1
0.856791	1
0.856952	1
0.8582	1
0.858565	1
0.858748	1
0.858748	1
0.859355	1
0.85936	1
0.861054	0
0.861621	1
0.86194	0
0.862577	1
0.863882	1
0.864347	1
0.865616	1
0.865732	1
0.866517	1
0.866893	1
0.868027	1
0.868509	1
0.869315	0
0.870332	1
0.870868	1
0.870888	1
0.871021	1
0.871249	0
0.871367	1
0.871693	1
0.871693	1
0.872436	1
0.872691	0
