0.558383	0
0.566589	0
0.741682	0
0.676176	0
0.604012	0
0.677985	0
0.572909	0
0.487987	0
0.416765	0
0.552855	0
0.653373	0
0.707411	0
0.634178	0
0.530823	0
0.521129	0
0.592119	0
0.709118	0
0.761928	0
0.688068	0
0.754935	0
0.635202	0
0.440951	0
0.530699	0
0.598376	0
0.692745	0
0.712966	0
0.550328	0
0.741479	0
0.501424	0
0.482955	0
0.68834	0
0.623865	0
0.664123	0
0.619783	0
0.698844	0
0.797672	0
0.517754	0
0.540328	0
0.797079	0
0.762254	0
0.685811	0
0.677187	0
0.540981	0
0.738207	0
0.633656	0
0.767284	0
0.724847	0
0.71393	0
0.542528	0
0.67251	0
0.656846	0
0.615221	0
0.57374	0
0.718159	0
0.536449	0
0.606861	0
0.684341	0
0.680261	0
0.53539	0
0.569937	0
0.707028	0
0.695747	0
0.504881	0
0.712646	0
0.752828	0
0.458752	0
0.612863	0
0.587194	0
0.659111	0
0.786	0
0.647181	0
0.585593	0
0.466343	0
0.679779	0
0.704272	0
0.655554	0
0.794901	0
0.799501	0
0.474175	0
0.64206	0
0.472579	0
0.650973	0
0.672928	0
0.44055	0
0.564296	0
0.50517	0
0.682393	0
0.603799	0
0.63704	0
0.398839	0
0.51057	0
0.498551	0
0.76414	0
0.551068	0
0.881958	0
0.875196	0
0.931341	0
0.812038	0
0.803885	0
0.906663	0
0.834669	0
0.806157	0
0.857191	0
0.940331	0
0.901788	0
0.81504	0
0.920375	0
0.888534	0
0.943401	0
0.819222	0
0.80227	0
0.851719	0
0.901354	0
0.920964	0
0.918233	0
0.833528	0
0.811325	0
0.944446	0
0.820599	0
0.850418	0
0.904313	0
0.879775	0
0.914165	0
0.823344	0
0.932337	0
0.925144	0
0.943622	0
0.828368	0
0.885068	0
0.907358	0
0.809553	0
0.875413	0
0.909419	0
0.936733	0
0.80319	0
0.935636	0
0.911641	0
0.935004	0
0.928737	0
0.846138	0
0.903377	0
0.882	0
0.946042	0
0.912807	0
0.887417	0
0.916843	0
0.90206	0
0.937852	0
0.925098	0
0.935504	0
0.93161	0
0.82534	0
0.939048	0
0.765104	0
0.797824	0
0.644121	0
0.988845	0
0.998321	0
0.99284	0
0.999805	0
0.999801	0
0.988583	0
0.996029	0
0.999291	0
0.980622	0
0.957478	0
0.962119	0
0.955967	0
0.999985	0
0.999978	0
0.999933	0
0.999999	0
0.990922	0
0.971005	0
0.998576	0
0.969953	0
0.956491	0
0.965171	0
0.975156	0
0.996881	0
0.997371	0
0.994845	0
0.99018	0
0.984075	0
0.989569	0
0.959988	0
0.974638	0
0.984228	0
0.99465	0
0.977719	0
0.999198	0
0.996691	0
0.989781	0
0.974836	0
0.999761	0
0.988876	0
0.960937	0
0.974315	0
0.9823	0
0.95133	0
0.997034	0
0.991216	0
0.986258	0
0.972746	0
0.996288	0
0.891994	0
0.871633	0
0.831127	0
0.897954	0
0.842546	0
0.870303	0
0.929557	0
0.833612	0
0.940296	0
0.899988	0
0.938161	0
0.872104	0
0.940066	0
0.871422	0
0.859279	0
0.937443	0
0.967932	0
0.996706	0
0.99718	0
0.981387	0
0.969172	0
0.996973	0
0.965933	0
0.951319	0
0.951236	0
0.999992	0
0.999893	0
0.993199	0
0.983055	0
0.972431	0
0.9568	0
0.961636	0
0.99691	0
0.954971	0
0.999952	0
0.996502	0
0.999852	0
0.999722	0
0.997269	0
0.965346	0
0.740394	0
0.507173	0
0.541701	0
0.630619	0
0.584068	0
0.706387	0
0.56464	0
0.732482	0
0.482097	0
0.802497	0
0.948033	0
0.873421	0
0.991076	0
0.990471	0
0.997769	0
0.9993	0
0.992023	0
0.999114	0
0.550195	0
0.620975	0
0.536081	0
0.737749	0
0.604411	0
0.508165	0
0.521461	0
0.578227	0
0.682257	0
0.720083	0
0.891584	0
0.913495	0
0.841992	0
0.884177	0
0.8267	0
0.819892	0
0.999986	0
0.988127	0
0.984249	0
0.950882	0
0.99709	0
0.999583	0
0.993327	0
0.803049	0
0.998787	0
0.997929	0
0.999884	0
0.502013	0
0.52421	0
0.662414	0
0.711932	0
0.61866	0
0.534356	0
0.564435	0
0.726785	0
0.598862	0
0.789917	0
0.62951	0
0.812791	0
0.942356	0
0.875485	0
0.891942	0
0.927571	0
0.864867	0
0.937196	0
0.869916	0
0.868996	0
0.969764	0
0.963958	0
0.956824	0
0.999611	0
0.996012	0
0.978055	0
0.999803	0
0.998046	0
0.98232	0
0.955005	0
0.979403	0
0.901658	0
0.948325	0
0.942152	0
0.822456	0
0.999921	0
0.999939	0
0.959804	0
0.951742	0
0.970551	0
0.99169	0
0.594802	0
0.425904	0
0.664451	0
0.672308	0
0.62046	0
0.73665	0
0.602618	0
0.66945	0
0.41895	0
0.503445	0
0.604423	0
0.725616	0
0.708144	0
0.550043	0
0.799647	0
0.495898	0
0.77109	0
0.697695	0
0.691651	0
0.576354	0
0.736448	0
0.691519	0
0.675815	0
0.688491	0
0.629946	0
0.679048	0
0.709399	0
0.645096	0
0.788725	0
0.617766	0
0.504751	0
0.848567	0
0.812218	0
0.862606	0
0.811007	0
0.868694	0
0.801574	0
